name,category,filename,image_url,pexels_url,status
Crispy Potato Smiles,Kids Menu,kids-menu/crispy-potato-smiles.jpg,https://images.pexels.com/photos/36576823/pexels-photo-36576823.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/gourmet-sliced-potato-with-cheese-and-herbs-36576823/,downloaded
Mini Cheese Pizza,Kids Menu,kids-menu/mini-cheese-pizza.jpg,https://images.pexels.com/photos/5112509/pexels-photo-5112509.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/mini-pizzas-on-a-tray-5112509/,downloaded
Chicken Popcorn Cup,Kids Menu,kids-menu/chicken-popcorn-cup.jpg,https://images.pexels.com/photos/28573376/pexels-photo-28573376.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/crispy-taiwanese-popcorn-chicken-in-basket-28573376/,downloaded
Mini Chicken Burger Meal,Kids Menu,kids-menu/mini-chicken-burger-meal.jpg,https://images.pexels.com/photos/38036571/pexels-photo-38036571.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/platter-of-mini-chicken-burgers-with-sesame-buns-38036571/,downloaded
Fish Nugget Box,Kids Menu,kids-menu/fish-nugget-box.jpg,https://images.pexels.com/photos/11710530/pexels-photo-11710530.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/close-up-photography-of-nuggets-11710530/,downloaded
Veg Family Feast,Family Combos,family-combos/veg-family-feast.jpg,https://images.pexels.com/photos/16171916/pexels-photo-16171916.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/abundance-of-food-on-table-16171916/,downloaded
South Indian Family Combo,Family Combos,family-combos/south-indian-family-combo.jpg,https://images.pexels.com/photos/28445827/pexels-photo-28445827.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-indian-chinese-noodle-and-manchurian-combo-28445827/,downloaded
Italian Family Combo,Family Combos,family-combos/italian-family-combo.jpg,https://images.pexels.com/photos/32524109/pexels-photo-32524109.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-assortment-of-fast-food-dishes-32524109/,downloaded
North Indian Family Combo,Family Combos,family-combos/north-indian-family-combo.jpg,https://images.pexels.com/photos/28445826/pexels-photo-28445826.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-indo-chinese-noodles-and-manchurian-28445826/,downloaded
Chicken Meal Combo,Family Combos,family-combos/chicken-meal-combo.jpg,https://images.pexels.com/photos/36879227/pexels-photo-36879227.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/crispy-fried-chicken-with-fries-and-coleslaw-36879227/,downloaded
Seafood Family Combo,Family Combos,family-combos/seafood-family-combo.jpg,https://images.pexels.com/photos/17597419/pexels-photo-17597419.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/meal-on-tray-17597419/,downloaded
Mixed Grill Family Combo,Family Combos,family-combos/mixed-grill-family-combo.jpg,https://images.pexels.com/photos/27819648/pexels-photo-27819648.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/a-table-with-a-variety-of-foods-on-it-27819648/,downloaded
Veg Party Starter Pack,Party Packs,party-packs/veg-party-starter-pack.jpg,https://images.pexels.com/photos/35066808/pexels-photo-35066808.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/delicious-manchurian-balls-with-garnish-35066808/,downloaded
Veg Celebration Meal Pack,Party Packs,party-packs/veg-celebration-meal-pack.jpg,https://images.pexels.com/photos/12737914/pexels-photo-12737914.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/top-view-of-an-indian-dish-with-rice-12737914/,downloaded
South Indian Breakfast Pack,Party Packs,party-packs/south-indian-breakfast-pack.jpg,https://images.pexels.com/photos/21751212/pexels-photo-21751212.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/sweet-bakery-snack-21751212/,downloaded
Premium Veg Catering Pack,Party Packs,party-packs/premium-veg-catering-pack.jpg,https://images.pexels.com/photos/6995260/pexels-photo-6995260.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/people-packing-food-6995260/,downloaded
Chicken Party Bucket,Party Packs,party-packs/chicken-party-bucket.jpg,https://images.pexels.com/photos/5474676/pexels-photo-5474676.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/shallow-focus-photo-of-delicious-fried-chickens-in-a-bucket-5474676/,downloaded
Biryani Celebration Pack,Party Packs,party-packs/biryani-celebration-pack.jpg,https://images.pexels.com/photos/5410401/pexels-photo-5410401.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://www.pexels.com/photo/biryani-in-close-up-photography-5410401/,downloaded
Grand Event Mixed Pack,Party Packs,,,,not_found
